Traveler ID,Fare Option,Traveler Type,Currency,Total Price,Base Price,Segment IDs,Cabins,Fare Bases,Branded Fares,Branded Fare Labels,Classes,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,BAGGAGE_amenityProvider,MEAL_description,MEAL_isChargeable,MEAL_amenityProvider,ENTERTAINMENT_description,ENTERTAINMENT_isChargeable,ENTERTAINMENT_amenityProvider,BRANDED_FARES_description,BRANDED_FARES_isChargeable,BRANDED_FARES_amenityProvider,PRE_RESERVED_SEAT_description,PRE_RESERVED_SEAT_isChargeable,PRE_RESERVED_SEAT_amenityProvider,TRAVEL_SERVICES_description,TRAVEL_SERVICES_isChargeable,TRAVEL_SERVICES_amenityProvider
1,STANDARD,ADULT,EUR,1132.11,904.00,"['9', '10']","['ECONOMY', 'ECONOMY']","['MMPMBOBQ', 'MMPMBOBQ']","['ECOLIGHT', 'ECOLIGHT']","['ECONOMY LIGHT', 'ECONOMY LIGHT']","['M', 'M']","[0, 0]",1ST BAG UPTO50LB23KG 62LI158CM; 1ST BAG UPTO50LB23KG 62LI158CM,True; True,BrandedFare; BrandedFare,CATERING ON EUROPE FLTS; CATERING ON INTERCONT FLTS; CATERING ON EUROPE FLTS; CATERING ON INTERCONT FLTS,True; False; True; False,BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,STANDARD SEAT RESERVATION; MILEAGE ACCRUAL; UPGRADE ELIGIBILITY; PREFERRED SEAT RESERVATION; STANDARD SEAT RESERVATION; MILEAGE ACCRUAL; UPGRADE ELIGIBILITY; PREFERRED SEAT RESERVATION,True; False; True; True; True; False; True; True,BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,,,
1,STANDARD,ADULT,EUR,1132.11,904.00,"['21', '22']","['ECONOMY', 'ECONOMY']","['MMPMBOBQ', 'MMPMBOBQ']","['ECOLIGHT', 'ECOLIGHT']","['ECONOMY LIGHT', 'ECONOMY LIGHT']","['M', 'M']","[0, 0]",1ST BAG UPTO50LB23KG 62LI158CM; 1ST BAG UPTO50LB23KG 62LI158CM,True; True,BrandedFare; BrandedFare,CATERING ON EUROPE FLTS; CATERING ON INTERCONT FLTS; CATERING ON EUROPE FLTS; CATERING ON INTERCONT FLTS,True; False; True; False,BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,STANDARD SEAT RESERVATION; MILEAGE ACCRUAL; UPGRADE ELIGIBILITY; PREFERRED SEAT RESERVATION; STANDARD SEAT RESERVATION; MILEAGE ACCRUAL; UPGRADE ELIGIBILITY; PREFERRED SEAT RESERVATION,True; False; True; True; True; False; True; True,BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,,,
1,STANDARD,ADULT,EUR,1132.11,904.00,"['87', '88']","['ECONOMY', 'ECONOMY']","['MMPMBOBQ', 'MMPMBOBQ']","['ECOLIGHT', 'ECOLIGHT']","['ECONOMY LIGHT', 'ECONOMY LIGHT']","['M', 'M']","[0, 0]",1ST BAG UPTO50LB23KG 62LI158CM; 1ST BAG UPTO50LB23KG 62LI158CM,True; True,BrandedFare; BrandedFare,CATERING ON EUROPE FLTS; CATERING ON INTERCONT FLTS; CATERING ON EUROPE FLTS; CATERING ON INTERCONT FLTS,True; False; True; False,BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,STANDARD SEAT RESERVATION; MILEAGE ACCRUAL; UPGRADE ELIGIBILITY; PREFERRED SEAT RESERVATION; STANDARD SEAT RESERVATION; MILEAGE ACCRUAL; UPGRADE ELIGIBILITY; PREFERRED SEAT RESERVATION,True; False; True; True; True; False; True; True,BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,,,
1,STANDARD,ADULT,EUR,1132.11,904.00,"['47', '48']","['ECONOMY', 'ECONOMY']","['MMPMBOBQ', 'MMPMBOBQ']","['ECOLIGHT', 'ECOLIGHT']","['ECONOMY LIGHT', 'ECONOMY LIGHT']","['M', 'M']","[0, 0]",1ST BAG UPTO50LB23KG 62LI158CM; 1ST BAG UPTO50LB23KG 62LI158CM,True; True,BrandedFare; BrandedFare,CATERING ON EUROPE FLTS; CATERING ON INTERCONT FLTS; CATERING ON EUROPE FLTS; CATERING ON INTERCONT FLTS,True; False; True; False,BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,STANDARD SEAT RESERVATION; MILEAGE ACCRUAL; UPGRADE ELIGIBILITY; PREFERRED SEAT RESERVATION; STANDARD SEAT RESERVATION; MILEAGE ACCRUAL; UPGRADE ELIGIBILITY; PREFERRED SEAT RESERVATION,True; False; True; True; True; False; True; True,BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,,,
1,STANDARD,ADULT,EUR,1205.46,1001.00,['133'],['ECONOMY'],['RYQ0BALA'],['LIGHT'],['ECONOMY LIGHT'],['T'],[0],1ST BAG MAX 23KG; HAND BAGGAGE,True; False,BrandedFare; BrandedFare,MEALS AND DRINKS,False,BrandedFare,WIFI,True,BrandedFare,EARN MILES,False,BrandedFare,ADVANCED SEAT SELECTION,True,BrandedFare,,,
1,STANDARD,ADULT,EUR,1213.21,988.00,"['161', '162']","['ECONOMY', 'ECONOMY']","['MNCBOWW', 'MNCBOWW']","['ECOSAVER', 'ECOSAVER']","['ECONOMY SAVER', 'ECONOMY SAVER']","['M', 'M']","[1, 1]",,,,CATERING ON EUROPE FLTS; CATERING ON INTERCONT FLTS; CATERING ON EUROPE FLTS; CATERING ON INTERCONT FLTS,True; False; True; False,BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,STANDARD SEAT RESERVATION; MILEAGE ACCRUAL; UPGRADE ELIGIBILITY; PREFERRED SEAT RESERVATION; CHANGE BEFORE DEPARTURE; STANDARD SEAT RESERVATION; MILEAGE ACCRUAL; UPGRADE ELIGIBILITY; PREFERRED SEAT RESERVATION; CHANGE BEFORE DEPARTURE,True; False; True; True; True; True; False; True; True; True,BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,,,
1,STANDARD,ADULT,EUR,1233.21,1001.00,"['81', '82']","['ECONOMY', 'ECONOMY']","['MYQ0BALA', 'MYQ0BALA']","['LIGHT', 'LIGHT']","['ECONOMY LIGHT', 'ECONOMY LIGHT']","['Y', 'M']","[0, 0]",CHECKED BAG 1PC OF 23KG 158CM; CHECKED BAG 1PC OF 23KG 158CM,True; True,BrandedFare; BrandedFare,SNACK; BEVERAGE; MEAL; SNACK; BEVERAGE; MEAL,False; False; False; False; False; False,BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,CHOICE OF STANDARD SEAT; UPGRADE ELIGIBILITY; CHOICE OF STANDARD SEAT; UPGRADE ELIGIBILITY,True; True; True; True,BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,,,
1,STANDARD,ADULT,EUR,1233.21,1001.00,"['159', '160']","['ECONOMY', 'ECONOMY']","['MYQ0BALA', 'MYQ0BALA']","['LIGHT', 'LIGHT']","['ECONOMY LIGHT', 'ECONOMY LIGHT']","['Y', 'M']","[0, 0]",CHECKED BAG 1PC OF 23KG 158CM; CHECKED BAG 1PC OF 23KG 158CM,True; True,BrandedFare; BrandedFare,SNACK; BEVERAGE; MEAL; SNACK; BEVERAGE; MEAL,False; False; False; False; False; False,BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,CHOICE OF STANDARD SEAT; UPGRADE ELIGIBILITY; CHOICE OF STANDARD SEAT; UPGRADE ELIGIBILITY,True; True; True; True,BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,,,
1,STANDARD,ADULT,EUR,1233.21,1001.00,"['5', '6']","['ECONOMY', 'ECONOMY']","['MYQ0BALA', 'MYQ0BALA']","['LIGHT', 'LIGHT']","['ECONOMY LIGHT', 'ECONOMY LIGHT']","['Y', 'M']","[0, 0]",CHECKED BAG 1PC OF 23KG 158CM; CHECKED BAG 1PC OF 23KG 158CM,True; True,BrandedFare; BrandedFare,SNACK; BEVERAGE; MEAL; SNACK; BEVERAGE; MEAL,False; False; False; False; False; False,BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,CHOICE OF STANDARD SEAT; UPGRADE ELIGIBILITY; CHOICE OF STANDARD SEAT; UPGRADE ELIGIBILITY,True; True; True; True,BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,,,
1,STANDARD,ADULT,EUR,1233.21,1001.00,"['57', '58']","['ECONOMY', 'ECONOMY']","['MYQ0BALA', 'MYQ0BALA']","['LIGHT', 'LIGHT']","['ECONOMY LIGHT', 'ECONOMY LIGHT']","['Y', 'M']","[0, 0]",CHECKED BAG 1PC OF 23KG 158CM; CHECKED BAG 1PC OF 23KG 158CM,True; True,BrandedFare; BrandedFare,SNACK; BEVERAGE; MEAL; SNACK; BEVERAGE; MEAL,False; False; False; False; False; False,BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,CHOICE OF STANDARD SEAT; UPGRADE ELIGIBILITY; CHOICE OF STANDARD SEAT; UPGRADE ELIGIBILITY,True; True; True; True,BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,,,
1,STANDARD,ADULT,EUR,1233.21,1001.00,"['61', '62']","['ECONOMY', 'ECONOMY']","['MYQ0BALA', 'MYQ0BALA']","['LIGHT', 'LIGHT']","['ECONOMY LIGHT', 'ECONOMY LIGHT']","['Y', 'M']","[0, 0]",CHECKED BAG 1PC OF 23KG 158CM; CHECKED BAG 1PC OF 23KG 158CM,True; True,BrandedFare; BrandedFare,SNACK; BEVERAGE; MEAL; SNACK; BEVERAGE; MEAL,False; False; False; False; False; False,BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,CHOICE OF STANDARD SEAT; UPGRADE ELIGIBILITY; CHOICE OF STANDARD SEAT; UPGRADE ELIGIBILITY,True; True; True; True,BrandedFare; BrandedFare; BrandedFare; BrandedFare,,,,,,
